Nombre Local;Empresa Farmacéutica;Empresa RUT;Empresa Razón Social      ;Número;Tipo                         ;Dirección                                      ;Región;Comuna;Nro Resolución Apertura;Fecha Res.;Latitud;Longitud;Tipo Recetario;Alopática;Homeopática
LA REBAJA;LA REBAJA;77.305.271-9;FRANQUICIAS GUZMÁN SPA;33;FARMACIA PRIVADA;AVENIDA SANTA ROSA N° 6, LOCAL 13;METROPOLITANA;SANTIAGO;2586;14/06/2022;-33,44312;-70,64577;SIN RECETARIO;SI;NO
DEL DR. SIMI;DEL DOCTOR SIMI;77.199.666-3;COMERCIALIZADORA GITANPLUS SPA;308;FARMACIA PRIVADA;RAUL LABBE 13723, LOCAL 3;METROPOLITANA;LO BARNECHEA;5068;18/11/2022;-33,36223;-70,5061;SIN RECETARIO;SI;NO
FARMACIA CORDILLERA;FARMACIA CORDILLERA;76.756.918-1;MILTON REDROBAN Y COMPAÑIA LIMITADA;3;FARMACIA PRIVADA;AVENIDA SAN JUAN 804, LOCALES 3 Y 4;OHIGGINS;MACHALI;3688;15/07/2021;-34,173069;-70,6883405;SIN RECETARIO;NO;SI
FARMACIA METFARMA;FARMACIA METFARMA;77.219.261-4;FARMACIAS BARRAZA MUÑOZ LTDA;1;FARMACIA PRIVADA;AVENIDA BALMACEDA 4271;COQUIMBO;LA SERENA;625;05/03/2021;-29,93834101;-71,26201363;SIN RECETARIO;SI;NO
PURAVIDA;PURAVIDA;77.297.029-3;FARMACIAS PÚRAVIDA SPA;1;FARMACIA PRIVADA;ESPERANZA N° 1399;METROPOLITANA;SANTIAGO;3320;22/07/2021;-33,42917;-70,6766;SIN RECETARIO;SI;NO
REDFARMA;REDFARMA;77.037.813-3;FARMACÉUTICA DE PROFESIONALES CORTÉS PIDERIT SPA;36;FARMACIA PRIVADA;AVENIDA MACUL N° 4850;METROPOLITANA;MACUL;3323;22/07/2021;-33,49741;-70,59711;SIN RECETARIO;SI;NO
CRONOFARMA;FARMACIA CRONOFARMA;77.344.257-6;SOCIEDAD FARMACEUTICA NORTH PHARMA;2;FARMACIA PRIVADA;José Victorino Lastarria 1219;ARICA;ARICA;999;30/07/2021;-18,4803254;-70,3074188;SIN RECETARIO;SI;NO
SAN BENITO DE PALERMO;SAN BENITO DE PALERMO;77.305.473-8;FARMACIA SAN BENITO DE PALERMO SPA;1;FARMACIA PRIVADA;Rafael Sotomayor 1524;ARICA;ARICA;979;27/07/2021;-18,4989167;-70,3106689;SIN RECETARIO;SI;NO
MEDIFARMA;MEDIFARMA;77.206.736-4;SOLUCIONES FARMACÉUTICAS RG S.P.A.;1;FARMACIA PRIVADA;LA DEHESA N° 1450, LOCAL N° 4;METROPOLITANA;LO BARNECHEA;3449;29/07/2021;-33,35873;-70,51775;SIN RECETARIO;SI;NO
ER;ER;77.264.603-8;COMERCIALIZADORA ER S.P.A.;1;FARMACIA PRIVADA;CALLE LEONORA LATORRE N° 2858;METROPOLITANA;MAIPU;3329;22/07/2021;-33,50699;-70,79334;SIN RECETARIO;SI;NO
FARMACIA VENFARMA;FARMACIA VENFARMA;77.342.195-1;FARMACIA, PERFUMERÍA Y COMERCIALIZADORA VENFARMA SPA;1;FARMACIA PRIVADA;MAIPU N° 580, L. 1;ATACAMA;COPIAPO;19198;09/08/2021;-27,364275;-70,33242;SIN RECETARIO;SI;NO
FARMACIA Y PERFUMERÍA MI VICTORIA;FARMACIA Y PERFUMERÍA MI VICTORIA;77.227.116-6;SOCIEDAD COMERCIAL Y FARMACÉUTICA MI VICTORIA SPA;1;FARMACIA PRIVADA;AV. LOS CARRERA N° 1160, L. 1;ATACAMA;COPIAPO;19190;09/08/2021;-27,370065;-70,326431;SIN RECETARIO;SI;NO
FARMABIENESTAR SPA;FARMABIENESTAR S.P.A.;77.175.093-1;FARMACIA BIENESTAR S.P.A.;1;FARMACIA PRIVADA;HOLANDA 286, LOCAL 3;METROPOLITANA;PROVIDENCIA;4312;15/10/2020;-33,42091;-70,60296;SIN RECETARIO;SI;NO
RIESCO;RIESCO LOCAL N° 1;77.311.869-8;INVERSIONES DOMENICO SAVIO S.P.A.;1;FARMACIA PRIVADA;AVENIDA PRESIDENTE RIESCO N° 3154-B;METROPOLITANA;LAS CONDES;3536;03/08/2021;-33,4121936;-70,59751439;SIN RECETARIO;SI;NO
OCHOA;COMERCIAL URSULA S.P.A.;76.967.048-3;COMERCIAL URSULA S.P.A.;1;FARMACIA PRIVADA;AVENIDA EL SALTO 2689, EX 2691 A;METROPOLITANA;RECOLETA;2521;02/07/2020;-33,402302;-70,630699;SIN RECETARIO;SI;NO
OCHOA;COMERCIAL URSULA S.P.A.;76.967.048-3;COMERCIAL URSULA S.P.A.;3;FARMACIA PRIVADA;HERMANOS AMUNÁTEGUI 269;METROPOLITANA;SANTIAGO;4004;31/08/2021;-33,44033;-70,65638;SIN RECETARIO;SI;NO
RIOS;FARMACIA RIOS;77.371.618-8;FARMACIA RIOS SPA;0;FARMACIA PRIVADA;VILLAGRAN 601;BIOBIO;MULCHEN;3540;09/11/2012;-37,72186392;-72,24302617;SIN RECETARIO;SI;NO
FARMACIA LAS ENCINAS;FARMACIA LAS ENCINAS;77.276.902-4;COMERCIAL LAS ENCINAS LTDA;1;FARMACIA PRIVADA;LAS ENCINAS N°61;LOS RIOS;VALDIVIA;18812;05/08/2021;-39,810305;-73,252236;SIN RECETARIO;SI;NO
ALPHALAB;ALPHALAB;76.451.127-1;ALPHALAB S.P.A.;1;FARMACIA PRIVADA;AVENIDA DEL CONDOR 844, OFICINA 401, CIUDAD EMPRESARIAL;METROPOLITANA;HUECHURABA;6093;28/12/2017;-33,38943;-70,61503;CENTRALIZADO;SI;NO
RODIN;FARMACIA RODIN SPA;77.354.736-K;FARMACIA RODIN SPA;0001;FARMACIA PRIVADA;AVENIDA LIBERTAD N° 1348 PISO 6 OFICINA 1;VALPARAISO;VIÑA DEL MAR;764;27/08/2021;-33,00852345;-71,54821637;SIN RECETARIO;NO;NO
RED FARMA;FARMACIA RED FARMA LOCAL 52;77.330.591-9;FAMA SPA;52;FARMACIA PRIVADA;ASTORGA 100, LOCAL B;OHIGGINS;RANCAGUA;4252;11/08/2021;-34,1666837;-70,74273468;SIN RECETARIO;SI;NO
FARMA VIÑA;FARMA VIÑA;77.334.085-4;FARMA VIÑA SPA;0001;FARMACIA PRIVADA;5 NORTE 430 L-12 Y 13;VALPARAISO;VIÑA DEL MAR;705;27/08/2021;-33,0180495;-71,5541755;SIN RECETARIO;SI;NO
FARMACIAS ARAUCANÍA;FARMACIAS ARAUCANIA;77.250.465-9;SOCIEDAD ARAUCANÍA SPA;1;FARMACIA PRIVADA;ALCAZAR Nº 920 ESQUINA AMUNATEGUI LOCAL 3 PRIMER PISO;ARAUCANIA;COLLIPULLI;5125;30/08/2021;-37,9572801;-72,4378878;SIN RECETARIO;SI;NO
REINA VICTORIA;FARMACIA VIOLETA VICTORIA DEL CARMEN BREA MASSA E.I.R.L.;77.177.799-6;FARMACIA VIOLETA VICTORIA DEL CARMEN BREA MASSA E.I.R.L.;1;FARMACIA PRIVADA;ALCALDE MANUEL DE LA LASTRA 2037;METROPOLITANA;LA REINA;3447;29/07/2021;-33,43578;-70,55539;SIN RECETARIO;SI;NO
FARMACIA EL ÁVILA;SOCIEDAD EL ÁVILA SPA;77.327.082-1;SOCIEDAD EL ÁVILA SPA;1;FARMACIA PRIVADA;RUTA 5, N 3686 NERCON CENTRO COMERCIAL MIRADOR LOCAL 2A;LOS LAGOS;CASTRO;20676;24/08/2021;-42,4991456;-73,7797086;SIN RECETARIO;SI;NO
FARMACIA BÜHLER;FARMACIAS BÜHLER SPA;77.299.038-3;FARMACIAS BÜHLER SPA;1;FARMACIA PRIVADA;AV. GUILLERMO BüHLER  N 2005 LOCAL 3 Y 4 OSORNO;LOS LAGOS;OSORNO;19562;11/08/2021;-40,5917535;-73,1255912;SIN RECETARIO;SI;NO
CAMPS;FARMACIA CAMPS;77.390.154-6;FARMACIAS CAMPS LA SPA;1;FARMACIA PRIVADA;AV ERCILLA 195 LOCAL 3;BIOBIO;LOS ANGELES;823;07/09/2021;-37.471364°;-72.355515°;SIN RECETARIO;SI;NO
LA REBAJA;LA REBAJA;77.266.606-3;INVERSIONES PROSALUD QUÍMICA FARMA S.P.A;15;FARMACIA PRIVADA;AV. JOSE MIGUEL CARRERA 4251 L-3;METROPOLITANA;SAN MIGUEL;2625;11/06/2021;-33.49248183816263,;-70,65207837;SIN RECETARIO;SI;NO
FARMACIA FREIRE;FARMACIAS VIDAL SPA;77.360.004-K;FARMACIAS VIDAL SPA;0;FARMACIA PRIVADA;FREIRE N° 1032;BIOBIO;CONCEPCION;2895;02/09/2021;-36,82345;-73,04628;SIN RECETARIO;SI;NO
FARMACIA CENTRO DE SALUD MENTAL COYHAIQUE;COSAM;61.607.800-3;SERVICIO DE SALUD AYSEN;1;FARMACIA ASISTENCIAL PUBLICA;RAMON FREIRE 1435, COYHAIQUE;AYSEN;COYHAIQUE;512;19/06/2017;45°34'41.93'' SUR;72°03'19.60'' OESTE;SIN RECETARIO;SI;NO
POPULAR FARMA;POPULAR FARMA;77.359.092-3;POPULAR FARMA SPA;1;FARMACIA PRIVADA;BALMACEDA N° 710, LOCAL 6;METROPOLITANA;TALAGANTE;4008;31/08/2021;-33,66135;-70,92554;SIN RECETARIO;SI;NO
DRA. MILY;DRA. MILY;77.252.346-7;FARMACIA DRA. MILY S.P.A.;1;FARMACIA PRIVADA;PADRE ORELLANA 1599;METROPOLITANA;SANTIAGO;4283;14/09/2021;-33,46518;-70,63031;SIN RECETARIO;SI;NO
PHARMASUR;FARMACIAS PHARMASUR;77.392.938-6;COMERCIALIZADORA DEL SUR LTDA;01;FARMACIA PRIVADA;CAUPOLICAN N°508;LOS RIOS;VALDIVIA;23489;24/09/2021;-39,814432;-73,243912;SIN RECETARIO;SI;NO
FARMACIA FARMA RANCO;FARMACIA FARMA RANCO;77.372.405-9;SOCIEDAD COMERCIAL FARMACIAS DEL RANCO SPA;1;FARMACIA PRIVADA;JOAQUIN PRIETO N°530, LOCAL 7;LOS RIOS;RIO BUENO;23718;28/09/2021;-40,333448;-72,951135;SIN RECETARIO;SI;NO
FARMACIA LIBERTADOR;FARMACIA LIBERTADOR;18.288.566-5;JOSÉ MAURICIO PEÑA ORTEGA;1;FARMACIA PRIVADA;RIO CALLE CALLE N°4045;LOS RIOS;VALDIVIA;23717;28/09/2021;-39,835818;-73,208634;SIN RECETARIO;SI;NO
FARMACIA MEGAFARMA;INVERSIONES VIMESAN;77.291.769-4;INVERSIONES VIMESAN S.P.A.;00;FARMACIA PRIVADA;LAS AMERICAS N°4141;TARAPACA;ALTO HOSPICIO;22068;08/09/2021;-20,286389;-70,102924;SIN RECETARIO;SI;NO
FARMACIA DR. SIMI;SOCIEDAD ECOGRÜN FARMACEUTICA LIMITADA;77.041.703-1;SOCIEDAD ECOGRÜN FARMACEUTICA LIMITADA;F281;FARMACIA PRIVADA;AVENIDA GRAN BRETAÑA N° 4041 LOCAL 1;BIOBIO;HUALPEN;3121;23/09/2021;-36,79518;-73,10725;SIN RECETARIO;SI;NO
PHARMA EXPRESS;SOCIEDAD COMERCIAL CDG S.P.A.;77.289.861-4;SOCIEDAD COMERCIAL CDG S.P.A.;1;FARMACIA PRIVADA;HERMANOS AMUNATEGUI 273, LOCAL 2;METROPOLITANA;SANTIAGO;4032;02/09/2021;-33,44017;-70,65643;SIN RECETARIO;SI;NO
AHORROFARMA;FARMACIAS VALENZUELA ORTIZ LIMITADA;76.781.372-4;FARMACIAS VALENZUELA ORTIZ LIMITADA;2;FARMACIA PRIVADA;21 DE MAYO  4075. LOCAL 2 INTERIOR SUPERBODEGA ACUENTA;METROPOLITANA;PEÑAFLOR;1486;16/03/2018;-33,606942;-70,897499;SIN RECETARIO;SI;NO
AHORROFARMA;FARMACIAS VALENZUELA ORTIZ LIMITADA;76.781.372-4;FARMACIAS VALENZUELA ORTIZ LIMITADA;2;FARMACIA PRIVADA;AVENIDA LIBERTADOR N° 453, LOCAL 1, INTERIOR SUPERMERCADO SúPER BODEGA ACUENTA EL MONTE;METROPOLITANA;EL MONTE;4280;14/09/2021;-33,68129;-70,98193;SIN RECETARIO;SI;NO
CIELO ANDINO;FARMACIA CIELO ANDINO S.P.A.;77.308.944-2;FARMACIA CIELO ANDINO S.P.A.;1;FARMACIA PRIVADA;AVENIDA NONATO COO 1062-1066;METROPOLITANA;PUENTE ALTO;4234;10/09/2021;-33,59936;-70,56582;SIN RECETARIO;SI;NO
LA ECONOMIA;SOCIEDAD QUIMICOS FARMACEUTICOS COL S.P.A.;77.206.628-7;SOCIEDAD QUIMICOS FARMACEUTICOS COL S.P.A.;1;FARMACIA PRIVADA;SAN FRANCISCO 526-530;METROPOLITANA;SANTIAGO;820;03/03/2021;-33,45095;-70,64667;SIN RECETARIO;SI;NO
FARMAVID;FARMACIA FARMAVID;77.172.962-2;FARMAVID LTDA;01;FARMACIA PRIVADA;AVENIDA DEL MAR 2200;COQUIMBO;LA SERENA;2571;31/12/2020;-29,9162156;-71,27518418;SIN RECETARIO;SI;NO
FARMACIA FARMAVID;FARMACIA FARMAVID;77.172.962-2;FARMAVID LTDA;02;FARMACIA PRIVADA;AV FRANCISCO DE AGUIRRE 02 LOCAL 01 Y 02;COQUIMBO;LA SERENA;2147483647;12/09/2022;-29,9054554;-71,2536445;SIN RECETARIO;SI;NO
FARMACIA FARMAFAST;FARMACIA FARMAFAST;77.307.701-0;SERVICIOS GENERALES ALLENDES SPA;1;FARMACIA PRIVADA;CHILLAN 1020;OHIGGINS;SAN FERNANDO;5116;27/09/2021;-34,58268653;-70,98390526;SIN RECETARIO;SI;NO
FARMACIA SAN FERNANDO;FARMACIA SAN FERNANDO;77.379.224-0;FARMACIA SAN FERNANDO SPA;1;FARMACIA PRIVADA;MANUEL RODRIGUEZ 657;OHIGGINS;SAN FERNANDO;5113;27/09/2021;-34,5872585;-70,9886251;SIN RECETARIO;SI;NO
O FARMACIA;O FARMACIA;76.491.760-K;FARMACONEXIÓN EIRL;01;FARMACIA PRIVADA;AVDA 7 DE ABRIL Nº2130;MAULE;MOLINA;2765;24/09/2021;-35,055686;-71,271472;SIN RECETARIO;SI;NO
FARMACIA DEL DR. SIMI  F-0319;FARMACIA DEL DR. SIMI F-0319;77.355.349-1;FARMACÉUTICA D&J SPA;F-0319;FARMACIA PRIVADA;AVENIDA LOS POETAS Nº 233, LOCAL Nº DOS-C;ARAUCANIA;TEMUCO;10736;07/10/2021;-38,75230412;-72,60412436;SIN RECETARIO;SI;NO
FARMACIA COMUNAL RANCAGUA;FARMACIA COMUNAL RANCAGUA;71.014.200-9;CORPORACIÓN MUNICIPAL DE SERVICIOS PÚBLICOS TRASPASADOS;1;FARMACIA POPULAR;AV. BDO O'HIGGINS 580, PZA RODEO;OHIGGINS;RANCAGUA;2441;11/05/2021;-34,16501852;-70,74211329;SIN RECETARIO;SI;NO
FARMACIA DR SIMI;FARMACEUTICA SCMR SPA;77.335.608-4;FARMACEUTICA SCMR SPA;F0312;FARMACIA PRIVADA;LOS MAÑIOS 7287 LOCAL 8;BIOBIO;SAN PEDRO DE LA PAZ;3302;08/10/2021;-36,88724;-73,14032;SIN RECETARIO;SI;NO
FARMACIAS DEL DR. SIMI;FARMACEUTICA SCMR SPA;77.335.608-4;FARMACEUTICA SCMR SPA;F0360;FARMACIA PRIVADA;Luis Hermosilla 1599;ÑUBLE;COIHUECO;2316218044;23/05/2023;-36,6303378;-71,8311419;SIN RECETARIO;SI;NO
VITALFARMA;VITALFARMA S.P.A.;77.316.519-K;VITALFARMA S.P.A.;1;FARMACIA PRIVADA;SEMINARIO 768, LOCAL 2;METROPOLITANA;ÑUÑOA;4694;07/10/2021;-33,45124;-70,62713;SIN RECETARIO;SI;NO
VITALFARMA;VITALFARMA S.P.A.;77.316.519-K;VITALFARMA S.P.A.;1;FARMACIA PRIVADA;SEMINARIO 768 L-2;METROPOLITANA;ÑUÑOA;4694;07/10/2021;-33,4514928;-70,6271964;SIN RECETARIO;SI;NO
FARMAX;FARMACEUTICA QUILICURA S.P.A.;77.342.831-K;FARMACEUTICA QUILICURA S.P.A.;897;FARMACIA PRIVADA;JOSE FRANCISCO VERGARA   190;METROPOLITANA;QUILICURA;4692;07/10/2021;-33,367148;-70,734184;SIN RECETARIO;SI;NO
CONTIGO;SOCIEDAD COMERCIAL JAIGLU CHILE S.P.A.;76.931.973-5;SOCIEDAD COMERCIAL JAIGLU CHILE S.P.A.;1;FARMACIA PRIVADA;SEBASTOPOL 406;METROPOLITANA;SAN JOAQUIN;4660;05/10/2021;-33,516587;-70,632648;SIN RECETARIO;SI;NO
FARMABARRIO;FARMABARRIO S.P.A.;77.144.494-6;FARMABARRIO S.P.A.;2;FARMACIA PRIVADA;AVENIDA LIBERTADOR BERNARDO O'HIGGINS 4103, TORRE A, EDIFICIO ECOCAPITAL;METROPOLITANA;ESTACION CENTRAL;4559;01/10/2021;-33,453903;-70,692683;SIN RECETARIO;SI;NO
FARMABARRIO;FARMABARRIO S.P.A.;77.144.494-6;FARMABARRIO S.P.A.;2;FARMACIA PRIVADA;PUENTE 620;METROPOLITANA;SANTIAGO;4685;24/10/2022;-33,43590072;-70,65179676;SIN RECETARIO;SI;NO
FARMABARRIO;FARMABARRIO S.P.A.;77.144.494-6;FARMABARRIO S.P.A.;1;FARMACIA PRIVADA;AVENIDA CONCHA Y TORO N° 199;METROPOLITANA;PUENTE ALTO;1111;27/06/2022;-33,60997;-70,57569;SIN RECETARIO;SI;NO
POPULAR ACHIFARP;POPULAR ACHIFARP;65.142.446-1;FARMACIAS POPULARES ACHIFARP;1;FARMACIA POPULAR;LOS LEONES 2713;METROPOLITANA;PROVIDENCIA;4282;14/09/2021;-33,44374337;-70,59965058;SIN RECETARIO;SI;NO
FARMACIA SIETE LAGOS;FARMACIAS SIETE LAGOS;77.345.503-1;FARMACIAS MARCOS CASTILLO E.I.R.L.;01;FARMACIA PRIVADA;PEDRO DE VALDIVIA N°115;LOS RIOS;PANGUIPULLI;25527;18/10/2021;-39,642779;-72,333261;SIN RECETARIO;SI;NO
ZAMARIN;GUNDIAN;77.282.131-K;INVERSIONES GUMZ S.P.A.;1;FARMACIA PRIVADA;AVENIDA NUEVA PROVIDENCIA N° 2186, LOCAL 3;METROPOLITANA;PROVIDENCIA;2766;18/06/2021;-33.42207125695409,;-70,60982208;SIN RECETARIO;SI;NO
CARMENCITA;CARMENCITA;77.314.893-7;PERFUMERÍA Y COMERCIALIZADORA GRACIELA FIGUEROA RIVERA S.P.A;1;FARMACIA PRIVADA;MIGUEL ÁNGEL  N°960;METROPOLITANA;PUENTE ALTO;4009;31/08/2021;-33.58258984586145,;-70,59208676;SIN RECETARIO;SI;NO
ZUPHARMA;ZUPHARMA;77.225.364-8;FARMACÉUTICA ZULIA S.P.A.;1;FARMACIA PRIVADA;AVENIDA PEDRO FONTOVA N° 6251, L. 2;METROPOLITANA;HUECHURABA;5034;21/10/2021;-33,36646;-70,67039;SIN RECETARIO;SI;NO
FARMAHORRO 24/7;SOCIEDAD FARMACÉUTICA Y COMERCIAL FARMACIAS AHORRO SPA;77.280.147-5;SOCIEDAD FARMACÉUTICA Y COMERCIAL FARMACIAS AHORRO SPA;01;FARMACIA PRIVADA;FREIRE Nº 193 LOCAL 2;VALPARAISO;QUILLOTA;463;03/09/2021;-32,8794079;-71,2452488;SIN RECETARIO;SI;NO
FARMACIA FARMAHORRO 24/7;SOCIEDAD FARMACÉUTICA Y COMERCIAL FARMACIAS AHORRO SPA;77.280.147-5;SOCIEDAD FARMACÉUTICA Y COMERCIAL FARMACIAS AHORRO SPA;2;FARMACIA PRIVADA;BLANCO ENCALADA Nº 456, LOCAL 5;VALPARAISO;QUILLOTA;2147483647;03/08/2022;-32,8823789;-71,2442348;SIN RECETARIO;SI;NO
FARMACIA FARMAHORRO DISTRIBUIDORA IVONNE;SOCIEDAD FARMACÉUTICA Y COMERCIAL FARMACIAS AHORRO SPA;77.280.147-5;SOCIEDAD FARMACÉUTICA Y COMERCIAL FARMACIAS AHORRO SPA;0003;FARMACIA PRIVADA;Blanco Encalada 43;VALPARAISO;QUILLOTA;2205708494;01/03/2023;-32,8774104;-71,2436737;SIN RECETARIO;SI;NO
FARMACIA FARMACONTIGO;FARMACIA FARMACONTIGO;76.967.392-K;DRUGS STORE DELIVERY SPA;01;FARMACIA PRIVADA;1 ORIENTE B Nº2108;MAULE;MAULE;1266;11/05/2021;-35,4640084;-71,67762847;SIN RECETARIO;SI;NO
FARMACIA DEL MAULE;FARMACIAS DEL MAULE;77.295.436-0;SOCIEDAD FARMACEUTICA DEL MAULE SPA;01;FARMACIA PRIVADA;1 NORTE Nº385 B;MAULE;LONGAVI;1817;01/07/2021;-35,966371;-71,682844;SIN RECETARIO;SI;NO
QUINTANA;QUINTANA LOCAL N°1;77.271.124-7;FARMACIA QUINTANA S.P.A.;1;FARMACIA PRIVADA;CALLE FRAY CAMILO N° 290, LOCAL 7;METROPOLITANA;SANTIAGO;4288;14/09/2021;-33,44542178;-70,63498859;SIN RECETARIO;SI;NO
LA REBAJA;LA REBAJA;77.325.069-3;COMERCIAL GUZMAN DE ALMEIDA LIMITADA;30;FARMACIA PRIVADA;AVENIDA FRANCISCO BILBAO N° 2948, LOCALES 3 Y 4;METROPOLITANA;PROVIDENCIA;404;27/01/2022;-33,43468;-70,58849;SIN RECETARIO;SI;NO
LA SERVICIAL;LA SERVICIAL;77.304.134-2;FARMACEUTICOS ASOCIADOS SPA;1;FARMACIA PRIVADA;AVENIDA SANTA ROSA N° 2510 D , LOCAL N°4, BLOQUE C2;METROPOLITANA;SAN JOAQUIN;3872;23/08/2021;-33.47763220008253,;-70,6414717;SIN RECETARIO;SI;NO
FARMACIA DEL MAULE;FARMACIA DEL MAULE;77.287.792-7;SOCIEDAD FARMACEUTICA DEL MAULE SPA;01;FARMACIA PRIVADA;FREIRE Nº 766;MAULE;CONSTITUCION;1710;23/06/2021;-35,333421;-72,410041;SIN RECETARIO;SI;NO
FARMACIA FARMALILAS;FARMACIA FARMALILAS;77.317.189-0;FARMALILAS SPA;01;FARMACIA PRIVADA;AVDA. SAN RAFAEL Nº376 LOCAL D;MAULE;SAN RAFAEL;2029;23/07/2021;-35,307262;-71,517721;SIN RECETARIO;SI;NO
FARMACIA SAN MIGUEL;FARMACIA SAN MIGUEL;77.210.754-4;FARMACEUTICA SAN MIGUEL SPA;04;FARMACIA PRIVADA;CHACABUCO Nº390 LINARES;MAULE;LINARES;783;14/02/2018;-35,848164;-71,596479;SIN RECETARIO;SI;NO
FARMACIA SAN MIGUEL N°5;FARMACIA SAN MIGUEL;77.210.754-4;FARMACEUTICA SAN MIGUEL SPA;05;FARMACIA PRIVADA;1 SUR Nº1669;MAULE;TALCA;0;01/06/2021;-35,427945;-71,652749;SIN RECETARIO;SI;NO
FARMACIA SAN MIGUEL;FARMACIA SAN MIGUEL;77.210.754-4;FARMACEUTICA SAN MIGUEL SPA;06;FARMACIA PRIVADA;1 SUR Nº1218;MAULE;TALCA;3222;09/11/2021;-35,427686;-71,659643;SIN RECETARIO;SI;NO
FARMACIA LA MODESTA;FARMACIA LA MODESTA;77.328.145-9;SOCIEDAD 3MA SPA;01;FARMACIA PRIVADA;AVDA PRESIDENTE IBAÑEZ Nº0609;MAULE;LINARES;2755;23/09/2021;-35,836967;-71,608603;SIN RECETARIO;SI;NO
FARMACIA COLONIAL;FARMACIA COLONIAL;77.288.594-6;RETAMAL Y VASQUEZ SPA;01;FARMACIA PRIVADA;AVDA CENTENARIO CON JM CARRERA Nº31 BLOCK 4;MAULE;YERBAS BUENAS;2837;04/10/2021;-35,746097;-71,581483;SIN RECETARIO;SI;NO
FARMACIA OMEGA;FARMACIA OMEGA;77.337.516-K;FARMACIA OMEGA SPA;01;FARMACIA PRIVADA;CARMEN 695 DPTO A;MAULE;CURICO;2513;01/09/2021;-34,983834;-71,238967;SIN RECETARIO;SI;NO
FARMACIA VIVE MÁS;FARMACIA VIVE MÁS;77.365.509-K;V&S PHARMACY LTDA;01;FARMACIA PRIVADA;CALLE 22 NORTE Nº3481, SECTOR BICENTENARIO;MAULE;TALCA;2328;16/08/2021;-35,413383;-71,616416;SIN RECETARIO;SI;NO
FARMACIA FARMAVITALID;FARMACIA FARMAVITALID;77.298.327-1;SOCIEDAD FARMACEUTICA J&H LTDA;01;FARMACIA PRIVADA;AVDA 1 ORIENTE Nº1936;MAULE;MAULE;2027;23/07/2021;-35,462145;-71,675341;SIN RECETARIO;SI;NO
FARMACIA ECO FARMA, CAMINO PUERTAS NEGRAS;FARMACIA ECOFARMA LAS RASTRAS;77.188.097-5;ECOFARMA SPA;01;FARMACIA PRIVADA;CALLE 4 SUR, LOTEO POETA MAX JARA Nº4219;MAULE;TALCA;2838;04/10/2021;-35,440969;-71,614345;SIN RECETARIO;SI;NO
FARMACIA LAS CUMBRES;FARMACIAS LAS CUMBRES;77.355.729-2;FARMACIAS LAS CUMBRES SPA;01;FARMACIA PRIVADA;ALEJANDRO CRUZ Nº125;MAULE;SAN CLEMENTE;2667;15/09/2021;-35,53778;-71,4869;SIN RECETARIO;SI;NO
FARMACIA SAN CARLOS;COMERCIAL E INVERSONES CYREFRAN SPA;76.156.356-4;COMERCIAL E INVERSIONES CYREFRAN SPA;0;FARMACIA PRIVADA;AV. SAN SEBASTIAN N° 916 LOCAL 3;BIOBIO;CONCEPCION;3454;25/10/2021;-36,7806;-73,04657;SIN RECETARIO;SI;NO
FARMACIA EXPRES JH;FARMACIA EXPRES JH;77.363.063-1;FARMACIA EXPRES JH SPA;01;FARMACIA PRIVADA;ANIBAL PINTO Nº328 LOCAL 108;MAULE;PARRAL;2757;23/09/2021;-36,139754;-71,828196;SIN RECETARIO;SI;NO
FARMACIA FARMAHORRO;FARMACIA FARMAHORRO;77.375.871-9;FARMAHORRO SPA;01;FARMACIA PRIVADA;CHACABUCO Nº640 LOCALES C Y D;MAULE;LINARES;2666;15/09/2021;-35,845092;-71,595272;SIN RECETARIO;SI;NO
FARMACIA FARMAPLUS;FARMACIA FARMAPLUS;77.385.213-8;FARMAPLUS SPA;01;FARMACIA PRIVADA;ARTURO PRAT Nº2389;MAULE;SAN JAVIER;3252;11/11/2021;-35,596552;-71,730988;SIN RECETARIO;SI;NO
FARMACIA TALLÓN;FARMACIA TALLON;77.327.689-7;MG TALCA SALUD SPA;01;FARMACIA PRIVADA;ALEJANDRO CRUZ Nº124;MAULE;SAN CLEMENTE;2589;26/07/2019;-35,53789497;-71,48675707;SIN RECETARIO;SI;NO
FARMACIA LOS NICHES;FARMACIA LOS NICHES;77.353.398-9;FARMACEUTICA JP SPA;01;FARMACIA PRIVADA;OCEANO PACIFICO Nº5033;MAULE;CURICO;2669;15/09/2021;-35,0704809;-71,1545123;SIN RECETARIO;SI;NO
FARMACIA BARATITA;FARMACIA BARATITA;77.390.845-1;FARMACIA BARATITA SPA;01;FARMACIA PRIVADA;MERCED Nº239 LOCAL 103;MAULE;CURICO;2660;14/09/2021;-34,984652;-71,238003;SIN RECETARIO;SI;NO
FARMACIA LA BARATITA Nº2;FARMACIA BARATITA;77.390.845-1;FARMACIA BARATITA SPA;2;FARMACIA PRIVADA;MANUEL RODRÍGUEZ Nº687, LOCAL 4 CURICÓ;MAULE;CURICO;2147483647;19/04/2022;-34,984188;-71,242782;SIN RECETARIO;SI;NO
FARMACIA BARATITA;FARMACIA BARATITA;77.390.845-1;FARMACIA BARATITA SPA;03;FARMACIA PRIVADA;Peña 668;MAULE;CURICO;2207644706;12/01/2023;-34,9842829;-71,2414326;SIN RECETARIO;SI;NO
